Unnamed: 0,Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry
196660,832N04209,P3,53.0,PR-53 O,1,Lapa Caseta de Cobro,72,UNITED STATES,PUERTO RICO,SALINAS,751,W,17.99941,-66.23668,18.00167,-66.23934,0.235367149999215,2,N,1.0,99999.0,2.0,,4.0,53.0,4.0,1.0,,18100.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.23668 17.99941, -66.23703 17.99961, -66.2373 17.99978, -66.23759 18, -66.23783 18.00021, -66.2381 18.00047, -66.23907 18.00141, -66.23934 18.00167)"
196661,832N04210,P1,53.0,PR-53 O,1,PR-706/Salida 90/Salida 91,72,UNITED STATES,PUERTO RICO,SALINAS,751,W,17.9933,-66.21679,17.99429,-66.22174,0.333176307051744,2,N,1.0,99999.0,2.0,,4.0,53.0,4.0,1.0,,18288.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.21679 17.9933, -66.21721 17.99344, -66.21775 17.99361, -66.21824 17.99373, -66.21881 17.99386, -66.21918 17.99392, -66.21953 17.99398, -66.22057 17.99414, -66.22174 17.99429)"
196662,832N04212,P1,53.0,PR-53 O,1,PR-7707/Salida 83,72,UNITED STATES,PUERTO RICO,GUAYAMA,784,W,17.98651,-66.1514,17.98629,-66.1564,0.329396856497411,2,N,1.0,99999.0,2.0,,4.0,53.0,4.0,1.0,,20402.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.1514 17.98651, -66.15186 17.98653, -66.15239 17.98655, -66.15316 17.98655, -66.15387 17.98652, -66.15398 17.98651, -66.15444 17.98648, -66.1552 17.98641, -66.1564 17.98629)"
196663,832N04216,P1,53.0,AUTOPISTA DR JOSÉ C BARBOSA,1,PR-906/Salida 35,73,UNITED STATES,PUERTO RICO,HUMACAO,791,S,18.11506,-65.82077,18.10897,-65.81986,0.424924675355485,2,N,1.0,79093.0,2.0,,4.0,53.0,4.0,1.0,,23439.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.82077 18.11506, -65.82063 18.11412, -65.82042 18.11278, -65.82017 18.11106, -65.82015 18.11094, -65.82014 18.11088, -65.82013 18.1108, -65.81986 18.10897)"
196664,832N04219,P1,53.0,AUTOPISTA DR JOSÉ C BARBOSA,1,Calle Dr Vidal/Salida 31,73,UNITED STATES,PUERTO RICO,HUMACAO,791,S,18.14278,-65.80464,18.14085,-65.80596,0.159009606203766,1,N,1.0,79093.0,2.0,,4.0,53.0,4.0,1.0,,20400.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.80464 18.14278, -65.80522 18.14193, -65.80596 18.14085)"
196665,832N04221,P1,53.0,AUTOPISTA DR JOSÉ C BARBOSA,1,PR-927/Camo Los Gonzalez/Salida 25,73,UNITED STATES,PUERTO RICO,HUMACAO,791,S,18.18883,-65.7913,18.18444,-65.79579,0.422853172226724,1,N,1.0,99999.0,2.0,,4.0,53.0,4.0,1.0,,15100.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.7913 18.18883, -65.79385 18.18634, -65.79395 18.18624, -65.79538 18.18483, -65.79579 18.18444)"
196666,832N04226,P1,53.0,AUTOPISTA DR JOSÉ C BARBOSA,1,PR-973/Salida 13,73,UNITED STATES,PUERTO RICO,NAGUABO,718,W,18.21847,-65.69685,18.21732,-65.69893,0.157931100158299,1,N,1.0,99999.0,2.0,,4.0,53.0,4.0,1.0,,15700.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.69685 18.21847, -65.6973 18.21823, -65.69832 18.21767, -65.69893 18.21732)"
196667,832N04228,P1,53.0,AUTOPISTA DR JOSÉ C BARBOSA,1,Carretera Chupacallos/Salida 6,73,UNITED STATES,PUERTO RICO,CEIBA,735,S,18.26424,-65.65292,18.25973,-65.653,0.319905725592776,1,N,1.0,28981.0,2.0,,4.0,53.0,4.0,1.0,,18797.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-65.65292 18.26424, -65.65311 18.26363, -65.65324 18.26317, -65.65333 18.26283, -65.6534 18.26247, -65.65343 18.26222, -65.65344 18.26212, -65.65345 18.26192, -65.65344 18.26154, -65.65341 18.26117, -65.65338 18.26094, -65.65333 18.26068, -65.65326 18.26041, -65.65313 18.26002, -65.653 18.25973)"
196668,832N04231,P1,2.0,PR-2 E,1,PR-127/Salida 207,74,UNITED STATES,PUERTO RICO,GUAYANILLA,656,E,18.01966,-66.78417,18.01754,-66.78168,0.219971837077673,1,N,1.0,97561.0,2.0,,4.0,2.0,4.0,1.0,,33363.0,1752.0,266.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.78417 18.01966, -66.78356 18.01905, -66.78296 18.01851, -66.78212 18.01785, -66.78168 18.01754)"
196669,832N04233,P1,2.0,PR-2 E,1,PR-359/Salida 200,74,UNITED STATES,PUERTO RICO,YAUCO,698,E,18.03008,-66.84335,18.03145,-66.83997,0.241481212838259,1,N,1.0,97561.0,2.0,,4.0,2.0,4.0,1.0,,37953.0,1099.0,238.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.84335 18.03008, -66.84253 18.03045, -66.84176 18.03078, -66.84137 18.03094, -66.84083 18.03114, -66.83997 18.03145)"
196670,832N04238,P1,2.0,PR-2 E,1,PR-102/Salida 181,74,UNITED STATES,PUERTO RICO,SAN GERMÁN,683,E,18.08045,-66.98374,18.0799,-66.98008,0.243334881119202,1,N,1.0,78985.0,2.0,,4.0,2.0,4.0,1.0,,30617.0,1670.0,281.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.98374 18.08045, -66.98178 18.08015, -66.98108 18.08005, -66.98008 18.0799)"
196671,832N04243,P1,2.0,AVENIDA JOHN F KENNEDY,1,Calle H Mariani Peralta,75,UNITED STATES,PUERTO RICO,SAN JUAN,920,S,18.43194,-66.08938,18.4268,-66.0943,0.479760526151233,3,N,3.0,79093.0,2.0,1.0,6.0,2.0,4.0,1.0,,54091.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.08938 18.43194, -66.08992 18.43139, -66.09149 18.42966, -66.0919 18.42922, -66.09194 18.42918, -66.09197 18.42914, -66.09201 18.4291, -66.09226 18.42885, -66.0943 18.4268)"
196672,832N04244,P1,2.0,AVENIDA JOHN F KENNEDY,1,PR-1/Expreso Luis Muñoz Rivera,75,UNITED STATES,PUERTO RICO,SAN JUAN,907,S,18.44416,-66.07828,18.44157,-66.08055,0.2328617465845,3,N,3.0,79093.0,2.0,,4.0,2.0,4.0,1.0,,39589.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.07828 18.44416, -66.07841 18.44396, -66.079 18.4433, -66.07905 18.44325, -66.07912 18.44317, -66.07951 18.44273, -66.08055 18.44157)"
196673,832N04246,P1,20.0,EXPRESO RAFAEL MARTÍNEZ NADAL,1,PR-169/Calle José Carazo/Salida 6,76,UNITED STATES,PUERTO RICO,GUAYNABO,971,S,18.35194,-66.10649,18.34838,-66.10589,0.249812621284478,3,N,2.0,79093.0,2.0,,6.0,20.0,4.0,1.0,,27487.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.10649 18.35194, -66.10639 18.35122, -66.10627 18.34982, -66.10614 18.34922, -66.10589 18.34838)"
196674,832N04253,P1,20.0,EXPRESO RAFAEL MARTÍNEZ NADAL,1,Calle Ortegon,76,UNITED STATES,PUERTO RICO,GUAYNABO,966,S,18.40581,-66.10751,18.40089,-66.10551,0.364282097570155,3,N,2.0,79093.0,2.0,,6.0,20.0,4.0,1.0,,85400.0,0.0,0.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-66.10751 18.40581, -66.10697 18.40446, -66.10685 18.40416, -66.10551 18.40089)"
