Unnamed: 0,Tmc,TmcType,RoadNumber,RoadName,IsPrimary,FirstName,TmcLinear,Country,State,County,Zip,Direction,StartLat,StartLong,EndLat,EndLong,Miles,FRC,Border_Set,F_System,Urban_Code,FacilType,StrucType,ThruLanes,Route_Numb,Route_Sign,Route_Qual,AltRteName,AADT,AADT_Singl,AADT_Combi,NHS,NHS_Pct,Strhnt_Typ,Strhnt_Pct,Truck,geometry
179476,126N04306,P1,99.0,HI-99,1,HI-80/Kamehameha Hwy,87,UNITED STATES,HAWAII,HONOLULU,96786,S,21.51511,-158.04045,21.51353,-158.04133,0.123310126488381,2,N,3.0,89770.0,2.0,,2.0,99.0,4.0,9.0,,8300.0,544.0,110.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-158.04045 21.51511, -158.04054 21.51501, -158.04065 21.51485, -158.04073 21.5147, -158.04097 21.51422, -158.0412 21.51382, -158.04133 21.51353)"
179477,126N04308,P1,99.0,HI-99,1,HI-83/Kamehameha Hwy,87,UNITED STATES,HAWAII,HONOLULU,96791,S,21.57507,-158.1024,21.57453,-158.10195,0.047249559396409,2,N,3.0,99999.0,2.0,,2.0,99.0,4.0,9.0,,12800.0,946.0,120.0,1,100.0,1.0,100.0,1.0,"LINESTRING (-158.1024 21.57507, -158.10231 21.57495, -158.10213 21.57472, -158.10195 21.57453)"
179478,126N04439,P1,95.0,KALAELOA BLVD,1,Kapolei Pky,108,UNITED STATES,HAWAII,HONOLULU,96707,S,21.32848,-158.09005,21.32831,-158.09009,0.012022358778176,3,N,7.0,89770.0,2.0,,2.0,95.0,4.0,9.0,,37300.0,3031.0,932.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-158.09005 21.32848, -158.09009 21.32831)"
179479,126N04445,P1,,MAKAKILO DR,1,I-H1,109,UNITED STATES,HAWAII,HONOLULU,96707,S,21.34283,-158.07857,21.34098,-158.07674,0.17412084419979,3,N,3.0,89770.0,2.0,,4.0,901.0,4.0,1.0,,34900.0,1127.0,351.0,1,46.0,0.0,0.0,0.0,"LINESTRING (-158.07857 21.34283, -158.07807 21.34241, -158.07784 21.34219, -158.0777 21.34206, -158.07762 21.34197, -158.07742 21.34175, -158.07711 21.34141, -158.07674 21.34098)"
179480,126N04482,P1,51.0,HI-51,1,HI-570/Ahukini Rd,117,UNITED STATES,HAWAII,KAUAI,96766,S,21.98193,-159.35115,21.98103,-159.35135,0.063478866043325,4,N,3.0,99998.0,2.0,,2.0,51.0,4.0,9.0,,18251.0,327.0,79.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-159.35115 21.98193, -159.35125 21.98149, -159.35135 21.98103)"
179481,126N04488,P1,570.0,AHUKINI RD,1,HI-56/Kuhio Hwy,119,UNITED STATES,HAWAII,KAUAI,96766,W,21.98091,-159.36753,21.98094,-159.36765,0.007961466881615,4,N,3.0,99998.0,2.0,,2.0,570.0,4.0,1.0,,14700.0,386.0,25.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-159.36753 21.98091, -159.36765 21.98094)"
179482,126N04490,P1,570.0,AHUKINI RD,1,HI-51/Kapule Hwy,119,UNITED STATES,HAWAII,KAUAI,96766,W,21.9815,-159.35086,21.98144,-159.35166,0.051482227543126,4,N,3.0,99998.0,2.0,,2.0,570.0,4.0,1.0,,13436.0,275.0,61.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-159.35086 21.9815, -159.35125 21.98149, -159.35166 21.98144)"
179483,126N04491,P1,31.0,HI-31 S,1,Wailea Ike Dr,120,UNITED STATES,HAWAII,MAUI,96753,S,20.68848,-156.43024,20.68824,-156.43041,0.02135856892692,3,N,3.0,99998.0,2.0,,2.0,31.0,4.0,9.0,,17900.0,1171.0,150.0,1,16.0,0.0,0.0,1.0,"LINESTRING (-156.43024 20.68848, -156.43025 20.68839, -156.43028 20.68833, -156.43035 20.68827, -156.43041 20.68824)"
179484,126N04514,P1,,BISHOP ST,1,HI-92/Ala Moana Blvd,123,UNITED STATES,HAWAII,HONOLULU,96813,E,21.30697,-157.86374,21.30707,-157.8636,0.011353540806965,3,N,3.0,89770.0,1.0,,4.0,7505.0,6.0,1.0,,11616.0,375.0,117.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.86374 21.30697, -157.8636 21.30707)"
179485,126N04535,P1,64.0,SAND ISLAND PKWY,1,Makepono St,129,UNITED STATES,HAWAII,HONOLULU,96819,E,21.30624,-157.8772,21.3063,-157.87681,0.02543970539709,5,N,3.0,89770.0,2.0,,2.0,64.0,4.0,9.0,,5600.0,181.0,56.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-157.8772 21.30624, -157.87681 21.3063)"
179486,126N04541,P1,,WAIALAE AVE,1,I-H1/Lunalilo Fwy/S King St,130,UNITED STATES,HAWAII,HONOLULU,96826,E,21.29014,-157.81833,21.29031,-157.81761,0.047809665902322,4,N,3.0,89770.0,2.0,,3.0,7601.0,4.0,1.0,,30700.0,991.0,309.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-157.81833 21.29014, -157.81824 21.29016, -157.81812 21.29019, -157.81786 21.29025, -157.81761 21.29031)"
179487,126N04580,P1,19.0,HI-19,1,HI-250/Kohala Mountain Rd,140,UNITED STATES,HAWAII,HAWAII,96743,W,20.02673,-155.69897,20.02675,-155.69933,0.023951399135125,4,N,3.0,99998.0,2.0,,2.0,19.0,4.0,1.0,,10000.0,449.0,128.0,1,100.0,0.0,0.0,0.0,"LINESTRING (-155.69897 20.02673, -155.6991 20.02677, -155.69923 20.02677, -155.69933 20.02675)"
179488,126N04608,P1,11.0,HAWAII BELT RD,1,Kilauea Ave,144,UNITED STATES,HAWAII,HAWAII,96720,N,19.67125,-155.06421,19.6717,-155.0643,0.031632437053855,3,N,3.0,99998.0,2.0,,4.0,11.0,4.0,9.0,,35200.0,756.0,243.0,1,100.0,0.0,0.0,1.0,"LINESTRING (-155.06421 19.67125, -155.0643 19.6717)"
